CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesas;CNPJ_Valido;RegistroANS;Modalidade;UF
33546979000157;UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA;3T;2025;3680257.00;True;305472;Cooperativa Médica;GO
33601568000117;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME;1T;2025;31033.00;True;344184;Autogestão;GO
33601568000117;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME;2T;2025;88973.00;True;344184;Autogestão;GO
33601568000117;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME;3T;2025;137309.00;True;344184;Autogestão;GO
33719485000127;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL;1T;2025;3213215.00;True;346659;Autogestão;DF
33719485000127;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL;2T;2025;55338516.00;True;346659;Autogestão;DF
33719485000127;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL;3T;2025;159424.00;True;346659;Autogestão;DF
33721226000130;SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA;1T;2025;984168.00;True;343676;Medicina de Grupo;RJ
33721226000130;SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA;2T;2025;43505.00;True;343676;Medicina de Grupo;RJ
33721226000130;SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA;3T;2025;4477576.00;True;343676;Medicina de Grupo;RJ
33922160000147;ASSOCIAÇÃO FCA SAÚDE;1T;2025;90262.00;True;422053;Autogestão;MG
33922160000147;ASSOCIAÇÃO FCA SAÚDE;2T;2025;312694.00;True;422053;Autogestão;MG
33922160000147;ASSOCIAÇÃO FCA SAÚDE;3T;2025;478984.00;True;422053;Autogestão;MG
34011288000111;ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO;1T;2025;1077881.00;True;387185;Autogestão;RJ
34011288000111;ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO;2T;2025;2229107.00;True;387185;Autogestão;RJ
34011288000111;ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO;3T;2025;3354198.00;True;387185;Autogestão;RJ
34063123000193;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;166248.00;True;325082;Cooperativa Médica;BA
34063123000193;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;1290219.00;True;325082;Cooperativa Médica;BA
34063123000193;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;1771500.00;True;325082;Cooperativa Médica;BA
34266553000102;ALICE OPERADORA LTDA.;1T;2025;87449938.00;True;421928;Medicina de Grupo;SP
34266553000102;ALICE OPERADORA LTDA.;2T;2025;1494548.00;True;421928;Medicina de Grupo;SP
34266553000102;ALICE OPERADORA LTDA.;3T;2025;170059.00;True;421928;Medicina de Grupo;SP
34269803000168;REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;1T;2025;61789.00;True;331317;Autogestão;RJ
34269803000168;REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;2T;2025;4169436.00;True;331317;Autogestão;RJ
34269803000168;REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;3T;2025;7579.00;True;331317;Autogestão;RJ
34539000000186;KLINI PLANOS DE SAÚDE LTDA;1T;2025;389293.00;True;422029;Medicina de Grupo;RJ
34539000000186;KLINI PLANOS DE SAÚDE LTDA;2T;2025;411503.00;True;422029;Medicina de Grupo;RJ
34539000000186;KLINI PLANOS DE SAÚDE LTDA;3T;2025;789367.00;True;422029;Medicina de Grupo;RJ
34608096000197;UNIVIDA USA OPERADORA EM SAUDE S/A;1T;2025;24120.00;True;422134;Medicina de Grupo;SP
34608096000197;UNIVIDA USA OPERADORA EM SAUDE S/A;2T;2025;6480.00;True;422134;Medicina de Grupo;SP
34608096000197;UNIVIDA USA OPERADORA EM SAUDE S/A;3T;2025;1750.00;True;422134;Medicina de Grupo;SP
34673588000166;BIT LIFE BENEFÍCIOS LTDA;1T;2025;970.00;True;422401;Administradora de Benefícios;SP
34673588000166;BIT LIFE BENEFÍCIOS LTDA;2T;2025;970.00;True;422401;Administradora de Benefícios;SP
34673588000166;BIT LIFE BENEFÍCIOS LTDA;3T;2025;970.00;True;422401;Administradora de Benefícios;SP
346870;Operadora 346870;1T;2025;700622.00;False;N/D;Desconhecida;N/D
34732056000152;ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA;1T;2025;54644.00;True;422151;Medicina de Grupo;BA
34732056000152;ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA;2T;2025;48840.00;True;422151;Medicina de Grupo;BA
34732056000152;ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA;3T;2025;67730.00;True;422151;Medicina de Grupo;BA
34811615000110;UP HEALTH ADMINISTRADORA DE BENEFÍCIOS S/A;1T;2025;734174.00;True;422126;Administradora de Benefícios;ES
34811615000110;UP HEALTH ADMINISTRADORA DE BENEFÍCIOS S/A;2T;2025;378124.00;True;422126;Administradora de Benefícios;ES
34811615000110;UP HEALTH ADMINISTRADORA DE BENEFÍCIOS S/A;3T;2025;580301.00;True;422126;Administradora de Benefícios;ES
34844263000107;ELETROS SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;1T;2025;146247.00;True;422070;Autogestão;RJ
34844263000107;ELETROS SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;2T;2025;5691629.00;True;422070;Autogestão;RJ
34844263000107;ELETROS SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;3T;2025;9457626.00;True;422070;Autogestão;RJ
34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;1T;2025;399508.00;True;422088;Odontologia de Grupo;SP
34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;2T;2025;476941.00;True;422088;Odontologia de Grupo;SP
34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;3T;2025;32168.00;True;422088;Odontologia de Grupo;SP
349534;Operadora 349534;1T;2025;540739.00;False;N/D;Desconhecida;N/D
349534;Operadora 349534;2T;2025;70579803.00;False;N/D;Desconhecida;N/D
350141;Operadora 350141;1T;2025;2308460.00;False;N/D;Desconhecida;N/D
350141;Operadora 350141;2T;2025;2969490.00;False;N/D;Desconhecida;N/D
350141;Operadora 350141;3T;2025;5635569.00;False;N/D;Desconhecida;N/D
351792;Operadora 351792;1T;2025;281614.00;False;N/D;Desconhecida;N/D
351792;Operadora 351792;2T;2025;636320.00;False;N/D;Desconhecida;N/D
35436658000125;DENTAL CENTER LTDA;1T;2025;230530.00;True;339458;Odontologia de Grupo;PB
35436658000125;DENTAL CENTER LTDA;2T;2025;163120.00;True;339458;Odontologia de Grupo;PB
35436658000125;DENTAL CENTER LTDA;3T;2025;828591.00;True;339458;Odontologia de Grupo;PB
35617257000171;CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO;1T;2025;152451.00;True;302627;Autogestão;PE
35617257000171;CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO;2T;2025;21352483.00;True;302627;Autogestão;PE
35617257000171;CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO;3T;2025;496330.00;True;302627;Autogestão;PE
35642768000143;UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;1028838.00;True;318566;Cooperativa Médica;AL
35642768000143;UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;9736741.00;True;318566;Cooperativa Médica;AL
35642768000143;UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;3233383.00;True;318566;Cooperativa Médica;AL
35657268000185;ASSOCIAÇÃO DE SAÚDE DO VALE;1T;2025;45800.00;True;422321;Medicina de Grupo;SC
35657268000185;ASSOCIAÇÃO DE SAÚDE DO VALE;2T;2025;108755.00;True;422321;Medicina de Grupo;SC
35657268000185;ASSOCIAÇÃO DE SAÚDE DO VALE;3T;2025;199335.00;True;422321;Medicina de Grupo;SC
35830868000101;UNIMED DE MACAÉ COOPERATIVA DE ASSISTÊNCIA À SAÚDE;1T;2025;6447703.00;True;302953;Cooperativa Médica;RJ
35830868000101;UNIMED DE MACAÉ COOPERATIVA DE ASSISTÊNCIA À SAÚDE;2T;2025;18879377.00;True;302953;Cooperativa Médica;RJ
35830868000101;UNIMED DE MACAÉ COOPERATIVA DE ASSISTÊNCIA À SAÚDE;3T;2025;85013378.00;True;302953;Cooperativa Médica;RJ
35908607000159;CAMIM OPERADORA DE PLANO DE SAÚDE LTDA;1T;2025;585545.00;True;319872;Medicina de Grupo;RJ
35908607000159;CAMIM OPERADORA DE PLANO DE SAÚDE LTDA;2T;2025;72168.00;True;319872;Medicina de Grupo;RJ
35908607000159;CAMIM OPERADORA DE PLANO DE SAÚDE LTDA;3T;2025;91924.00;True;319872;Medicina de Grupo;RJ
35917970000130;UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;15043564.00;True;364584;Cooperativa Médica;RJ
35917970000130;UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;4581986.00;True;364584;Cooperativa Médica;RJ
35917970000130;UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;72440.00;True;364584;Cooperativa Médica;RJ
35988963000120;UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO;1T;2025;2719038.00;True;371777;Cooperativa Médica;ES
35988963000120;UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO;2T;2025;1081544.00;True;371777;Cooperativa Médica;ES
35988963000120;UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO;3T;2025;10379578.00;True;371777;Cooperativa Médica;ES
36186642000174;PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA;1T;2025;17945.00;True;422355;Odontologia de Grupo;MG
36186642000174;PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA;2T;2025;29837.00;True;422355;Odontologia de Grupo;MG
36186642000174;PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA;3T;2025;24166.00;True;422355;Odontologia de Grupo;MG
36263502000152;CARING SAÚDE ASSISTÊNCIA MÉDICA LTDA.;1T;2025;35785.00;True;422304;Medicina de Grupo;RJ
36263502000152;CARING SAÚDE ASSISTÊNCIA MÉDICA LTDA.;2T;2025;10200.00;True;422304;Medicina de Grupo;RJ
36263502000152;CARING SAÚDE ASSISTÊNCIA MÉDICA LTDA.;3T;2025;15300.00;True;422304;Medicina de Grupo;RJ
36503186000149;LEVE SAUDE OPERADORA DE PLANOS DE SAUDE S.A;1T;2025;2096418.00;True;422339;Medicina de Grupo;RJ
36503186000149;LEVE SAUDE OPERADORA DE PLANOS DE SAUDE S.A;2T;2025;9718450.00;True;422339;Medicina de Grupo;RJ
36503186000149;LEVE SAUDE OPERADORA DE PLANOS DE SAUDE S.A;3T;2025;7292894.00;True;422339;Medicina de Grupo;RJ
36540979000138;UNIMED COSTA VERDE RJ;1T;2025;2665789.00;True;311146;Cooperativa Médica;RJ
36540979000138;UNIMED COSTA VERDE RJ;2T;2025;4338125.00;True;311146;Cooperativa Médica;RJ
36540979000138;UNIMED COSTA VERDE RJ;3T;2025;9266077.00;True;311146;Cooperativa Médica;RJ
36567721000125;SAMI ASSISTÊNCIA MÉDICA LTDA;1T;2025;1625.00;True;422398;Medicina de Grupo;SP
36567721000125;SAMI ASSISTÊNCIA MÉDICA LTDA;2T;2025;54248.00;True;422398;Medicina de Grupo;SP
37020290000145;TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE;1T;2025;75456.00;True;422827;Medicina de Grupo;ES
37020290000145;TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE;2T;2025;275177.00;True;422827;Medicina de Grupo;ES
37020290000145;TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE;3T;2025;2461617.00;True;422827;Medicina de Grupo;ES
37035441000139;SELECT OPERADORA DE PLANO DE SAUDE LTDA;1T;2025;177351.00;True;358053;Medicina de Grupo;GO
37035441000139;SELECT OPERADORA DE PLANO DE SAUDE LTDA;2T;2025;560174.00;True;358053;Medicina de Grupo;GO
37035441000139;SELECT OPERADORA DE PLANO DE SAUDE LTDA;3T;2025;582010.00;True;358053;Medicina de Grupo;GO
37135365000133;ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA.;1T;2025;824254.00;True;395480;Medicina de Grupo;AL
37135365000133;ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA.;2T;2025;205266.00;True;395480;Medicina de Grupo;AL
37135365000133;ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA.;3T;2025;9052845.00;True;395480;Medicina de Grupo;AL
37256591000172;UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA;1T;2025;304.00;True;358339;Cooperativa odontológica;GO
37275625000176;UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO;1T;2025;99093.00;True;320251;Cooperativa Médica;GO
37275625000176;UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO;2T;2025;23209076.00;True;320251;Cooperativa Médica;GO
37275625000176;UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO;3T;2025;1978645.00;True;320251;Cooperativa Médica;GO
37313475000148;UNIMED PALMAS COOPERATIVA DE TRABALHO MÉDICO;1T;2025;10485039.00;True;309907;Cooperativa Médica;TO
37313475000148;UNIMED PALMAS COOPERATIVA DE TRABALHO MÉDICO;2T;2025;7075999.00;True;309907;Cooperativa Médica;TO
37313475000148;UNIMED PALMAS COOPERATIVA DE TRABALHO MÉDICO;3T;2025;26115947.00;True;309907;Cooperativa Médica;TO
37319040000100;VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA;1T;2025;41830.00;True;422487;Medicina de Grupo;SP
37319040000100;VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA;2T;2025;197389.00;True;422487;Medicina de Grupo;SP
37319040000100;VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA;3T;2025;113232.00;True;422487;Medicina de Grupo;SP
37354048000108;YOU ASSISTÊNCIA MÉDICA LTDA.;2T;2025;123491.00;True;422380;Medicina de Grupo;MG
37382009000114;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO;1T;2025;3110350.00;True;363855;Autogestão;GO
37382009000114;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO;2T;2025;249544.00;True;363855;Autogestão;GO
37382009000114;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO;3T;2025;430033.00;True;363855;Autogestão;GO
37436920000167;UNIMED BARRA DO GARÇAS - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;1282132.00;True;304468;Cooperativa Médica;MT
37436920000167;UNIMED BARRA DO GARÇAS - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;6902353.00;True;304468;Cooperativa Médica;MT
37436920000167;UNIMED BARRA DO GARÇAS - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;3975477.00;True;304468;Cooperativa Médica;MT
37442364000131;ESPLENDOR ADMINISTRADORA DE BENEFÍCIOS LTDA.;1T;2025;150422.00;True;422576;Administradora de Benefícios;DF
37442364000131;ESPLENDOR ADMINISTRADORA DE BENEFÍCIOS LTDA.;2T;2025;242087.00;True;422576;Administradora de Benefícios;DF
37442364000131;ESPLENDOR ADMINISTRADORA DE BENEFÍCIOS LTDA.;3T;2025;315619.00;True;422576;Administradora de Benefícios;DF
37496767000163;UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA;1T;2025;589359.00;True;343404;Cooperativa odontológica;MT
37496767000163;UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA;2T;2025;915755.00;True;343404;Cooperativa odontológica;MT
37496767000163;UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA;3T;2025;201587.00;True;343404;Cooperativa odontológica;MT
37652765000116;UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.;1T;2025;577591.00;True;334847;Cooperativa Médica;GO
37652765000116;UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.;2T;2025;84702.00;True;334847;Cooperativa Médica;GO
37652765000116;UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.;3T;2025;1887859.00;True;334847;Cooperativa Médica;GO
37880952000157;VIVACOM PLANOS DE SAÚDE;1T;2025;40898.00;True;361461;Autogestão;GO
37880952000157;VIVACOM PLANOS DE SAÚDE;2T;2025;503890.00;True;361461;Autogestão;GO
37880952000157;VIVACOM PLANOS DE SAÚDE;3T;2025;159467.00;True;361461;Autogestão;GO
37898335000189;UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO ;1T;2025;4160837.00;True;357715;Cooperativa Médica;GO
37898335000189;UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO ;2T;2025;1082052.00;True;357715;Cooperativa Médica;GO
37898335000189;UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO ;3T;2025;5101732.00;True;357715;Cooperativa Médica;GO
38272479000198;PB ASSISTENCIA MEDICA EU LTDA;1T;2025;2204450.00;True;422584;Medicina de Grupo;BA
38272479000198;PB ASSISTENCIA MEDICA EU LTDA;2T;2025;1610272.00;True;422584;Medicina de Grupo;BA
38272479000198;PB ASSISTENCIA MEDICA EU LTDA;3T;2025;10192339.00;True;422584;Medicina de Grupo;BA
38499547000156;UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.;1T;2025;21067.00;True;353060;Cooperativa Médica;MG
38499547000156;UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.;2T;2025;1831865.00;True;353060;Cooperativa Médica;MG
38499547000156;UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.;3T;2025;21721526.00;True;353060;Cooperativa Médica;MG
39149389000177;LIVRI OPERADORA DE PLANO DE SAÚDE LTDA;1T;2025;105135.00;True;422479;Medicina de Grupo;SP
39149389000177;LIVRI OPERADORA DE PLANO DE SAÚDE LTDA;2T;2025;663576.00;True;422479;Medicina de Grupo;SP
39149389000177;LIVRI OPERADORA DE PLANO DE SAÚDE LTDA;3T;2025;247450.00;True;422479;Medicina de Grupo;SP
39210844000100;UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO;1T;2025;2646139.00;True;320897;Cooperativa Médica;RJ
39210844000100;UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO;2T;2025;1015501.00;True;320897;Cooperativa Médica;RJ
39210844000100;UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO;3T;2025;1116106.00;True;320897;Cooperativa Médica;RJ
39384664000137;UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO.;1T;2025;31009039.00;True;371629;Cooperativa Médica;ES
39384664000137;UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO.;2T;2025;135790.00;True;371629;Cooperativa Médica;ES
39384664000137;UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO.;3T;2025;5273189.00;True;371629;Cooperativa Médica;ES
39419809000198;PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE;1T;2025;63350271.00;True;331988;Autogestão;RJ
39419809000198;PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE;2T;2025;4099197.00;True;331988;Autogestão;RJ
39419809000198;PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE;3T;2025;6107455.00;True;331988;Autogestão;RJ
39427632000171;ASSOCIAÇÃO PETROBRAS DE SAÚDE - APS;1T;2025;73932099.00;True;422631;Autogestão;RJ
39734514000106;GESTAO VIDA ADMINISTRADORA DE BENEFICIOS LTDA.;1T;2025;7069.00;True;424226;Administradora de Benefícios;SP
39734514000106;GESTAO VIDA ADMINISTRADORA DE BENEFICIOS LTDA.;2T;2025;45652.00;True;424226;Administradora de Benefícios;SP
39734514000106;GESTAO VIDA ADMINISTRADORA DE BENEFICIOS LTDA.;3T;2025;68775.00;True;424226;Administradora de Benefícios;SP
40037284000105;SAUDE INTEGRAL ASSISTENCIA MEDICA LTDA;1T;2025;8.00;True;423106;Medicina de Grupo;BA
40037284000105;SAUDE INTEGRAL ASSISTENCIA MEDICA LTDA;2T;2025;16.00;True;423106;Medicina de Grupo;BA
40037284000105;SAUDE INTEGRAL ASSISTENCIA MEDICA LTDA;3T;2025;24.00;True;423106;Medicina de Grupo;BA
40038813000195;SALUSMED OPERADORA DE PLANOS DE SAUDE LTDA;1T;2025;10474.00;True;422746;Medicina de Grupo;SP
40038813000195;SALUSMED OPERADORA DE PLANOS DE SAUDE LTDA;2T;2025;184716.00;True;422746;Medicina de Grupo;SP
40038813000195;SALUSMED OPERADORA DE PLANOS DE SAUDE LTDA;3T;2025;32322.00;True;422746;Medicina de Grupo;SP
40187311000126;GOCARE PLANOS DE SAUDE LTDA;1T;2025;5235451.00;True;422681;Medicina de Grupo;SP
40187311000126;GOCARE PLANOS DE SAUDE LTDA;2T;2025;2705487.00;True;422681;Medicina de Grupo;SP
40187311000126;GOCARE PLANOS DE SAUDE LTDA;3T;2025;16219686.00;True;422681;Medicina de Grupo;SP
40208487000117;VIVER BEM ADMINISTRADORA DE BENEFÍCIOS LTDA;3T;2025;156750.00;True;422657;Administradora de Benefícios;RJ
40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;1T;2025;15192.00;True;310981;Odontologia de Grupo;SP
40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;2T;2025;4528362.00;True;310981;Odontologia de Grupo;SP
40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;3T;2025;4374619.00;True;310981;Odontologia de Grupo;SP
40246859000108;ODILE SERVIÇOS DE SAÚDE LTDA.;1T;2025;93000.00;True;422754;Medicina de Grupo;SP
40246859000108;ODILE SERVIÇOS DE SAÚDE LTDA.;2T;2025;72000.00;True;422754;Medicina de Grupo;SP
40246859000108;ODILE SERVIÇOS DE SAÚDE LTDA.;3T;2025;72000.00;True;422754;Medicina de Grupo;SP
40294225000112;UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO;1T;2025;5912811.00;True;352683;Cooperativa Médica;RJ
40294225000112;UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO;2T;2025;139068336.00;True;352683;Cooperativa Médica;RJ
40294225000112;UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO;3T;2025;18458676.00;True;352683;Cooperativa Médica;RJ
40853020000120;UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;1T;2025;72675.00;True;323268;Cooperativa Médica;PE
40853020000120;UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;2T;2025;1559155.00;True;323268;Cooperativa Médica;PE
40853020000120;UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;3T;2025;2744438.00;True;323268;Cooperativa Médica;PE
40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;1T;2025;23778.00;True;324523;Cooperativa Médica;PB
40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;2T;2025;123538.00;True;324523;Cooperativa Médica;PB
40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;3T;2025;166018.00;True;324523;Cooperativa Médica;PB
41077489000187;AMPLA PLANOS DE SAUDE LTDA;2T;2025;1569701.00;True;422720;Medicina de Grupo;RJ
41077489000187;AMPLA PLANOS DE SAUDE LTDA;3T;2025;63376.00;True;422720;Medicina de Grupo;RJ
41248894000110;VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA.;1T;2025;4841.00;True;422835;Medicina de Grupo;SP
41248894000110;VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA.;2T;2025;355271.00;True;422835;Medicina de Grupo;SP
41248894000110;VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA.;3T;2025;601165.00;True;422835;Medicina de Grupo;SP
41369935000127;SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.;1T;2025;22884.00;True;415901;Medicina de Grupo;MA
41369935000127;SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.;2T;2025;55304.00;True;415901;Medicina de Grupo;MA
41369935000127;SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.;3T;2025;77954.00;True;415901;Medicina de Grupo;MA
41397957000109;SALUTY ADMINISTRADORA DE BENEFICIOS LTDA;1T;2025;6300.00;True;422860;Administradora de Benefícios;RJ
41397957000109;SALUTY ADMINISTRADORA DE BENEFICIOS LTDA;2T;2025;28865.00;True;422860;Administradora de Benefícios;RJ
41397957000109;SALUTY ADMINISTRADORA DE BENEFICIOS LTDA;3T;2025;70485.00;True;422860;Administradora de Benefícios;RJ
41432461000110;TEMPO MED PLANO DE SAUDE LTDA;1T;2025;353611.00;True;422771;Medicina de Grupo;SC
41432461000110;TEMPO MED PLANO DE SAUDE LTDA;2T;2025;3598692.00;True;422771;Medicina de Grupo;SC
41432461000110;TEMPO MED PLANO DE SAUDE LTDA;3T;2025;7135098.00;True;422771;Medicina de Grupo;SC
41511429000120;UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;236714.00;True;316458;Cooperativa Médica;PI
41511429000120;UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;1188768.00;True;316458;Cooperativa Médica;PI
41511429000120;UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;29328054.00;True;316458;Cooperativa Médica;PI
41687179000184;UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.;1T;2025;11330.00;True;355593;Cooperativa Médica;MG
41687179000184;UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.;2T;2025;16985255.00;True;355593;Cooperativa Médica;MG
41687179000184;UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.;3T;2025;48444599.00;True;355593;Cooperativa Médica;MG
